label,0x0,0x1,0x2,0x3,0x4,0x5,0x6,0x7,0x8,0x9,0x10,0x11,0x12,0x13,1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,2x0,2x1,2x2,2x3,2x4,2x5,2x6,2x7,2x8,2x9,2x10,2x11,2x12,2x13,3x0,3x1,3x2,3x3,3x4,3x5,3x6,3x7,3x8,3x9,3x10,3x11,3x12,3x13,4x0,4x1,4x2,4x3,4x4,4x5,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,5x0,5x1,5x2,5x3,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,6x0,6x1,6x2,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,7x0,7x1,7x2,7x3,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,7x13,8x0,8x1,8x2,8x3,8x4,8x5,8x6,8x7,8x8,8x9,8x10,8x11,8x12,8x13,9x0,9x1,9x2,9x3,9x4,9x5,9x6,9x7,9x8,9x9,9x10,9x11,9x12,9x13,10x0,10x1,10x2,10x3,10x4,10x5,10x6,10x7,10x8,10x9,10x10,10x11,10x12,10x13,11x0,11x1,11x2,11x3,11x4,11x5,11x6,11x7,11x8,11x9,11x10,11x11,11x12,11x13,12x0,12x1,12x2,12x3,12x4,12x5,12x6,12x7,12x8,12x9,12x10,12x11,12x12,12x13,13x0,13x1,13x2,13x3,13x4,13x5,13x6,13x7,13x8,13x9,13x10,13x11,13x12,13x13
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,120,0,0,0,0,0,0,0,0,0,0,0,75,238,41,0,0,0,0,0,0,0,0,0,0,0,202,173,0,0,0,0,0,0,0,0,0,0,0,38,251,48,0,0,3,78,43,0,0,0,0,0,0,86,245,18,0,14,206,252,250,39,0,0,0,0,0,98,238,0,0,105,221,58,203,98,0,0,0,0,0,80,250,39,0,198,95,23,234,67,0,0,0,0,0,14,218,194,3,210,120,154,190,4,0,0,0,0,0,0,75,248,209,172,253,247,62,0,0,0,0,0,0,0,0,54,209,252,208,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,123,253,138,3,0,0,0,0,0,0,0,0,0,123,230,221,254,160,35,0,0,0,0,0,0,0,79,248,73,111,181,251,166,0,0,0,0,0,0,29,228,118,2,0,4,237,84,0,0,0,0,0,0,142,212,2,0,0,84,241,21,0,0,0,0,0,5,222,113,0,0,0,147,172,0,0,0,0,0,0,56,252,33,0,0,70,254,68,0,0,0,0,0,0,93,222,0,8,142,247,95,1,0,0,0,0,0,0,166,218,127,233,227,66,0,0,0,0,0,0,0,0,87,223,246,139,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,217,185,111,6,6,0,0,0,0,0,0,0,16,211,90,0,0,174,124,0,0,0,0,0,0,0,129,125,0,0,37,245,60,0,0,0,0,0,0,0,112,130,80,122,231,190,0,0,0,0,0,0,0,0,2,84,117,103,252,63,0,0,0,0,0,0,0,0,0,0,0,137,193,0,0,0,0,0,0,0,0,0,0,0,34,244,68,0,0,0,0,0,0,0,0,0,0,0,137,197,2,0,0,0,0,0,0,0,0,0,0,18,231,81,0,0,0,0,0,0,0,0,0,0,0,100,238,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,217,254,229,166,3,0,0,0,0,0,0,0,0,28,109,62,48,242,52,0,0,0,0,0,0,0,0,0,0,0,22,251,35,0,0,0,0,0,0,0,0,0,0,0,81,232,8,0,0,0,0,0,0,0,0,0,0,0,170,146,0,0,0,0,0,0,0,0,0,0,0,30,252,57,0,0,0,0,0,0,0,0,0,0,0,127,218,1,0,0,0,0,0,0,0,0,0,0,2,201,121,0,0,0,0,0,0,0,0,0,0,0,43,254,50,0,0,0,0,0,0,0,0,0,0,0,25,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,36,120,127,126,94,36,28,0,0,0,0,0,197,251,252,251,252,251,251,252,196,0,0,0,0,0,56,135,161,77,71,142,225,252,196,0,0,0,0,0,0,0,0,0,0,5,201,253,82,0,0,0,0,0,0,0,0,0,0,38,251,185,1,0,0,0,0,0,0,0,0,0,0,108,252,167,0,0,0,0,0,0,0,0,0,0,2,182,251,51,0,0,0,0,0,0,0,0,0,0,36,251,218,0,0,0,0,0,0,0,0,0,0,0,127,252,161,0,0,0,0,0,0,0,0,0,0,0,126,251,141,0,0,0,0,0,0,0,0,0,0,0,63,119,10,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,92,127,103,1,0,0,0,0,0,0,0,0,108,181,97,71,124,161,1,0,0,0,0,0,0,24,178,9,0,0,0,122,8,0,0,0,0,0,0,51,129,0,0,0,0,23,1,0,0,0,0,0,0,2,175,90,38,53,120,227,10,0,0,0,0,0,0,0,27,148,181,181,155,217,10,0,0,0,0,0,0,0,0,0,0,0,0,156,2,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,30,119,0,0,0,0,0,0,0,0,0,0,0,0,35,114,0,0,0,0,0,0,0,0,0,0,0,0,17,57,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,210,103,15,0,0,0,0,0,0,0,0,0,0,0,164,228,227,118,8,0,0,0,0,0,0,0,0,0,0,7,82,244,155,0,0,0,0,0,0,0,0,0,51,134,223,214,47,0,0,0,0,0,0,0,0,21,234,158,48,0,0,0,0,0,0,0,0,0,0,0,167,232,120,4,0,0,0,0,0,0,0,0,0,0,0,48,174,227,75,0,0,0,0,0,0,0,0,0,0,5,0,103,230,14,0,0,0,0,0,0,0,0,2,203,50,82,251,44,0,0,0,0,0,0,0,0,0,114,230,198,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,149,223,108,0,0,0,0,0,0,0,0,11,205,253,254,254,234,0,0,0,0,0,0,0,0,97,254,213,84,170,248,209,81,0,0,0,0,0,0,135,254,121,105,197,254,254,151,0,0,0,0,0,0,109,254,254,254,254,254,220,25,0,0,0,0,0,0,6,111,158,121,70,254,152,0,0,0,0,0,0,0,0,0,0,0,147,252,85,0,0,0,0,0,0,0,0,0,0,0,157,234,0,0,0,0,0,0,0,0,0,0,0,0,157,240,33,0,0,0,0,0,0,0,0,0,0,0,157,254,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,67,74,0,0,0,0,0,0,0,0,0,8,88,176,253,195,12,0,0,0,0,0,0,0,47,207,248,148,160,232,176,0,0,0,0,0,0,0,30,131,38,0,0,113,235,26,0,0,0,0,0,0,0,0,0,0,2,167,199,5,0,0,0,0,0,0,31,128,136,104,105,254,79,0,0,0,0,0,5,82,238,233,181,245,254,249,27,0,0,0,0,0,135,234,117,10,99,228,245,254,147,0,0,0,0,53,253,111,115,219,245,143,24,162,239,35,0,0,0,60,253,254,252,165,13,0,0,52,239,78,0,0,0,15,62,62,19,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,171,162,103,0,0,0,0,0,0,0,0,0,5,205,100,0,54,54,0,0,0,0,0,0,0,0,72,222,36,0,0,109,0,0,0,0,0,0,0,0,5,165,0,0,0,109,0,0,0,0,0,0,0,0,0,106,145,191,147,145,0,0,0,0,0,0,0,0,0,106,230,157,209,140,0,0,0,0,0,0,0,0,0,168,80,0,0,106,7,0,0,0,0,0,0,0,0,127,44,0,0,64,54,0,0,0,0,0,0,0,0,75,90,0,0,91,70,0,0,0,0,0,0,0,0,2,117,129,163,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,238,18,0,0,0,0,0,0,0,0,0,0,12,226,137,0,0,0,0,0,0,0,0,0,0,0,114,253,91,0,0,0,0,0,0,0,0,0,0,13,215,177,3,0,0,0,0,0,0,0,0,0,0,102,250,40,0,0,0,0,0,0,0,0,0,0,0,146,250,166,219,219,184,52,0,0,0,0,0,0,0,164,251,157,95,95,123,201,23,0,0,0,0,0,0,194,246,0,0,0,0,208,121,0,0,0,0,0,0,166,252,140,89,130,158,202,3,0,0,0,0,0,0,25,175,253,253,230,114,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,159,0,0,0,0,0,0,0,0,0,0,0,0,191,159,0,0,0,0,0,0,0,0,0,0,0,47,239,95,0,0,0,0,0,0,0,0,0,0,0,143,255,0,0,0,0,0,0,0,0,0,0,0,63,255,143,0,0,0,0,0,0,0,0,0,0,0,191,239,32,0,0,0,0,0,0,0,0,0,0,159,255,111,0,0,0,0,0,0,0,0,0,0,47,255,191,0,0,0,0,0,0,0,0,0,0,0,159,239,16,0,0,0,0,0,0,0,0,0,0,0,175,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,107,84,103,127,127,127,41,0,0,0,0,0,43,251,253,253,253,253,253,253,228,0,0,0,0,0,2,166,204,204,195,139,177,253,234,0,0,0,0,0,0,0,0,0,0,11,206,253,143,0,0,0,0,0,0,0,0,0,0,121,253,176,18,0,0,0,0,0,0,0,0,0,52,241,238,52,0,0,0,0,0,0,0,0,0,19,210,253,140,0,0,0,0,0,0,0,0,0,0,129,253,206,6,0,0,0,0,0,0,0,0,0,25,244,243,35,0,0,0,0,0,0,0,0,0,0,46,253,135,0,0,0,0,0,0,0,0,0,0,0,23,126,45,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,127,82,4,0,0,0,0,0,0,0,0,0,14,222,121,203,228,90,0,0,0,0,0,0,0,0,103,155,0,3,79,239,10,0,0,0,0,0,0,0,202,73,0,0,62,202,0,0,0,0,0,0,0,0,96,0,0,0,170,83,0,0,0,0,0,0,0,0,0,0,0,4,202,13,0,0,0,0,0,0,0,0,0,2,36,105,226,109,21,0,0,0,0,0,0,111,235,215,228,228,147,108,88,0,0,0,0,0,0,22,52,6,0,189,48,0,0,0,0,0,0,0,0,0,0,0,11,245,17,0,0,0,0,0,0,0,0,0,0,0,20,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,7,108,245,244,68,0,0,0,0,0,0,0,0,121,232,251,196,244,164,0,0,0,0,0,0,0,97,253,251,143,26,241,170,0,0,0,0,0,0,0,39,156,60,0,126,253,84,0,0,0,0,0,0,0,0,0,30,118,249,208,6,0,0,0,0,0,0,0,140,229,248,253,253,253,219,126,12,0,0,0,0,103,253,253,253,204,96,141,207,253,225,86,0,0,0,68,238,193,79,2,0,0,2,98,195,53,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,111,191,125,0,0,0,0,0,0,0,0,0,35,190,253,200,41,0,0,0,0,0,0,0,0,13,212,250,128,1,0,0,0,0,0,0,0,0,0,147,253,134,0,0,0,0,0,0,0,0,0,0,24,238,192,30,0,0,0,0,0,0,0,0,0,0,102,250,120,165,0,0,0,0,0,0,0,0,0,0,188,168,28,244,91,0,0,0,0,0,0,0,0,0,126,137,0,76,228,59,0,0,0,0,0,0,0,0,21,237,190,172,243,156,0,0,0,0,0,0,0,0,0,22,118,226,218,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,46,0,0,0,0,0,0,0,0,0,0,5,171,165,16,0,0,0,0,0,0,0,0,0,5,171,115,0,0,0,0,0,0,0,0,0,0,0,125,84,0,0,0,0,0,0,0,0,0,0,0,37,123,0,0,0,0,0,0,0,0,0,0,0,0,150,30,0,0,0,0,0,0,0,0,0,0,0,18,124,0,0,0,0,0,0,0,0,0,0,0,0,78,62,103,190,180,60,0,0,0,0,0,0,0,0,123,30,7,11,163,40,0,0,0,0,0,0,0,0,102,165,91,156,57,0,0,0,0,0,0,0,0,0,9,110,117,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,197,242,159,0,0,0,0,0,0,0,0,0,17,236,165,50,148,74,0,0,0,0,0,0,0,0,126,213,6,0,55,230,20,0,0,0,0,0,0,0,182,126,0,24,227,182,2,0,0,0,0,0,0,0,186,169,128,245,249,55,0,0,0,0,0,0,0,0,90,204,170,200,182,0,0,0,0,0,0,0,0,0,0,0,69,215,24,0,0,0,0,0,0,0,0,0,0,9,214,63,0,0,0,17,0,0,0,0,0,0,0,134,144,0,0,0,63,164,0,0,0,0,0,0,47,225,10,0,0,0,57,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,0,0,0,0,0,0,0,0,0,0,0,0,95,167,0,0,0,0,0,0,0,0,0,0,0,0,55,232,7,0,0,0,0,0,0,0,0,0,5,65,126,253,106,17,54,74,118,68,0,0,0,74,223,253,253,251,247,236,242,223,78,0,0,0,0,127,253,253,244,98,17,0,0,0,0,0,0,0,0,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,127,28,0,0,0,0,0,0,0,0,0,0,0,56,252,196,0,0,0,0,0,0,0,0,0,0,0,84,252,168,0,0,0,0,0,0,0,0,0,0,0,84,252,168,0,0,0,0,0,0,0,0,0,0,0,98,252,98,0,0,0,0,0,0,0,0,0,0,0,210,252,14,0,0,0,0,0,0,0,0,0,0,0,224,252,28,0,0,0,0,0,0,0,0,0,0,42,252,196,0,0,0,0,0,0,0,0,0,0,0,126,238,70,0,0,0,0,0,0,0,0,0,0,0,98,238,0,0,0,0,0,0,0,0,0,0,0,0,70,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103,127,80,0,0,0,0,0,0,0,0,0,37,217,191,126,238,38,0,0,0,0,0,0,0,0,61,233,22,0,182,100,0,0,0,0,0,0,0,0,52,235,3,0,182,100,0,0,0,0,0,0,0,0,1,192,153,87,234,33,0,0,0,0,0,0,0,0,0,93,253,254,167,0,0,0,0,0,0,0,0,0,69,226,111,82,239,38,0,0,0,0,0,0,0,0,120,164,0,0,152,130,0,0,0,0,0,0,0,0,48,224,20,0,130,143,0,0,0,0,0,0,0,0,0,138,222,127,213,96,0,0,0,0,0,0,0,0,0,0,55,117,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,106,36,0,0,0,0,0,0,0,0,0,35,184,225,224,241,26,0,0,0,0,0,0,0,0,180,149,3,18,206,182,0,0,0,0,0,0,0,0,200,83,0,52,191,182,0,0,0,0,0,0,0,0,154,194,163,240,124,15,0,0,0,0,0,0,0,0,66,252,196,33,0,0,0,0,0,0,0,0,0,48,226,225,185,0,0,0,0,0,0,0,0,0,0,160,123,53,244,59,0,0,0,0,0,0,0,0,0,178,11,0,232,75,0,0,0,0,0,0,0,0,0,182,64,17,225,27,0,0,0,0,0,0,0,0,0,68,109,66,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,245,253,253,208,164,109,4,0,0,0,0,0,10,244,253,253,241,236,253,253,183,9,0,0,0,0,82,246,253,241,26,10,96,248,253,49,0,0,0,0,2,200,253,183,35,0,0,217,253,12,0,0,0,0,41,253,218,1,0,0,40,234,164,0,0,0,0,0,72,253,217,0,0,6,205,251,66,0,0,0,0,0,72,253,182,0,0,147,253,156,0,0,0,0,0,0,72,253,193,7,151,253,206,13,0,0,0,0,0,0,46,253,241,199,253,182,21,0,0,0,0,0,0,0,0,144,244,212,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,118,0,0,0,0,0,0,0,0,0,0,0,0,188,82,0,0,0,0,0,0,0,0,0,0,0,41,236,18,0,0,0,0,0,0,0,0,0,0,0,163,175,0,0,0,0,0,0,0,0,0,0,0,24,240,51,0,0,0,0,0,0,0,0,0,0,0,129,192,0,0,0,0,0,0,0,0,0,0,0,22,241,66,0,0,0,0,0,0,0,0,0,0,0,160,185,0,0,0,0,0,0,0,0,0,0,0,19,247,62,0,0,0,0,0,0,0,0,0,0,0,97,230,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,90,99,8,0,0,0,0,0,0,0,0,2,90,233,199,187,184,3,0,0,0,0,0,0,0,160,229,95,0,2,208,99,0,0,0,0,0,0,0,79,32,0,0,0,99,200,0,0,0,0,0,0,0,0,0,0,0,0,73,215,0,0,0,0,0,0,0,0,0,0,0,0,166,124,0,0,0,0,0,0,0,6,44,91,60,85,222,36,0,0,0,0,0,0,138,234,224,214,249,253,238,161,76,0,0,0,0,108,253,134,14,129,238,95,57,63,5,0,0,0,0,13,244,158,227,184,34,0,0,0,0,0,0,0,0,0,66,126,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,0,0,0,0,0,0,0,0,6,0,0,67,229,44,0,0,0,0,0,0,0,83,224,8,82,234,66,0,0,0,0,0,0,0,23,224,102,14,221,93,0,0,0,0,0,0,0,14,207,118,34,214,119,0,0,0,0,0,0,25,90,199,252,177,225,231,32,0,0,0,0,0,0,119,228,148,119,186,181,52,0,0,0,0,0,0,0,9,0,0,135,195,15,0,0,0,0,0,0,0,0,0,0,126,205,18,0,0,0,0,0,0,0,0,0,0,5,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,155,0,0,0,0,0,0,0,0,0,0,0,0,154,125,0,0,0,0,0,0,0,0,0,0,0,16,227,35,0,0,0,0,0,0,0,0,0,0,0,53,240,6,0,0,0,0,0,0,0,0,0,0,0,99,212,0,0,0,0,77,142,157,5,0,0,0,0,135,208,0,0,0,6,204,176,219,82,0,0,0,0,116,206,0,0,0,67,214,0,198,74,0,0,0,0,52,248,34,0,0,73,189,106,203,6,0,0,0,0,0,172,206,65,21,124,254,225,40,0,0,0,0,0,0,17,193,254,254,239,161,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,79,42,0,0,0,0,0,0,0,0,0,0,40,228,254,253,79,0,0,0,0,0,0,0,0,0,160,254,196,53,4,0,0,0,0,0,0,0,0,68,252,254,39,0,0,0,0,0,0,0,0,0,0,210,254,175,3,0,0,0,0,0,0,0,0,0,51,252,254,154,89,12,0,0,0,0,0,0,0,0,137,254,254,254,254,213,52,0,0,0,0,0,0,0,142,254,254,254,254,254,164,0,0,0,0,0,0,0,59,253,254,254,254,244,63,0,0,0,0,0,0,0,0,202,254,254,248,45,0,0,0,0,0,0,0,0,0,10,95,102,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,222,247,120,0,0,0,0,0,0,0,0,0,27,250,132,110,224,0,0,0,0,0,0,0,0,0,115,240,9,103,206,168,29,0,0,0,0,0,0,0,59,242,103,131,238,241,43,0,0,0,0,0,0,0,0,69,135,175,253,110,0,0,0,0,0,0,0,0,0,0,0,144,217,5,0,0,0,0,0,0,0,0,0,0,41,238,120,0,0,0,0,0,0,0,0,0,0,0,168,235,20,0,0,0,0,0,0,0,0,0,0,47,246,113,0,0,0,0,0,0,0,0,0,0,0,117,230,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,130,0,0,0,0,0,0,0,0,0,0,0,0,166,133,0,0,0,0,0,0,0,0,0,0,0,21,245,57,0,0,0,0,0,0,0,0,0,0,0,89,238,0,0,0,0,0,0,0,0,0,0,0,0,196,147,0,0,0,0,0,0,0,0,0,0,0,64,239,42,0,0,0,0,0,0,0,0,0,0,0,177,158,0,0,0,0,0,0,0,0,0,0,0,84,221,21,0,0,0,0,0,0,0,0,0,0,6,220,76,0,0,0,0,0,0,0,0,0,0,0,134,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,233,248,213,107,1,0,0,0,0,0,0,0,0,40,23,0,45,191,171,5,0,0,0,0,0,0,0,0,0,0,0,4,169,119,0,0,0,0,0,0,0,0,0,0,0,0,42,217,2,0,0,0,0,0,0,0,0,0,0,0,4,240,10,0,0,0,0,0,0,0,0,2,27,0,11,243,10,0,0,0,0,0,0,0,22,173,172,206,140,234,16,0,0,0,0,0,0,3,197,60,0,13,211,202,2,0,0,0,0,0,0,6,220,30,0,59,216,36,0,0,0,0,0,0,0,0,70,195,165,201,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,83,97,127,93,15,0,0,0,0,0,0,18,158,208,179,135,135,184,183,0,0,0,0,0,0,177,122,8,0,0,2,162,68,0,0,0,0,0,0,33,4,0,0,0,91,188,0,0,0,0,0,0,0,0,0,0,1,90,207,31,0,0,0,0,0,0,0,0,0,57,192,254,146,27,0,0,0,0,0,0,0,0,0,19,91,91,138,231,29,0,0,0,0,0,0,0,12,18,0,0,88,237,29,0,0,0,0,0,0,59,182,15,11,133,234,81,0,0,0,0,0,0,0,195,184,195,247,178,27,0,0,0,0,0,0,0,0,62,126,109,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,141,192,212,212,20,0,0,0,0,0,0,0,40,222,172,152,253,182,0,0,0,0,0,0,0,0,182,162,0,101,253,141,0,0,0,0,0,0,0,10,243,61,0,111,253,51,0,0,0,0,0,0,0,30,253,20,61,232,253,121,0,0,0,0,0,0,0,0,202,222,253,243,253,202,10,0,0,0,0,0,0,0,30,101,40,202,253,30,0,0,0,0,0,0,0,0,0,0,0,202,182,0,0,0,0,0,0,0,0,0,0,0,0,192,152,0,0,0,0,0,0,0,0,0,0,0,0,91,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
